Season,Agency,Date,Time,Station,Field Rep,Depth [m],Time [s],Descent rate [m/s],Temperature [°C],Conductivity [S/m],Salinity [psu],Density [~$s~#~_t],pH,Oxygen [mg/L],SBE DO sat [mg/L],SBE DO sat [%],Transmissivity [%],SBE Beam C [1/m],Chl-a [~$m~#g/L],Voltage-Chl-a [V],Chl-a USC/UCLA [~$m~#g/L],Chl-a ECO [~$m~#g/L],CDOM [~$m~#g/L],Voltage-CDOM [V],Irradiance [µE/cm²·sec],Surface Irradiance [µE/cm²·sec],Irradiance [% Norm],delta T [°C/m],Stability [kg/m³/m],Qual_NH3,Ammonia-N [mg/L],Qual_TC,Total Colif. [MPN/100mL],Qual_FC,Fecal Colif. [MPN/100mL],Qual_EC,E. coli [MPN/100mL],Qual_ENT,Enterococci [MPN/100mL]
Spring,Hyperion,5/5/2016,8:46:00,3305,1,58,592.90002,-1,10.88,3.775,33.798,25.862,7.77,3.12,8.93,34.97,82.28,0.78,0.71,0.2032,-1,-0.25,2.1,0.1739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,1,125.1,-1,15.71,4.2,33.552,24.699,8.1,8.78,8.08,108.49,82.09,0.789,1.23,0.2975,-1,-0.15,1.96,0.166,-1,-1,-1,-1,-1,-1,0.01,-1,5,-1,-1,-1,5,-1,5
Spring,Hyperion,5/5/2016,12:17:00,3306,1,2,130.2,-1,15.72,4.201,33.552,24.697,8.1,8.77,8.08,108.36,82.31,0.779,1.19,0.2903,-1,-0.14,1.96,0.1662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,3,132.89999,-1,15.72,4.201,33.552,24.698,8.1,8.77,8.08,108.33,82.17,0.786,1.27,0.3052,-1,-0.12,1.96,0.166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,4,135.2,-1,15.7,4.199,33.551,24.702,8.1,8.76,8.09,108.2,82.54,0.767,1.36,0.3214,-1,-0.12,1.97,0.1662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,5,137.60001,-1,15.65,4.194,33.548,24.71,8.1,8.77,8.09,108.25,82.36,0.776,1.49,0.3447,-1,-0.09,1.97,0.1663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,6,139.89999,-1,15.62,4.191,33.549,24.717,8.1,8.77,8.1,108.14,82.35,0.777,1.64,0.3726,-1,-0.09,1.96,0.1658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,7,142.10001,-1,15.61,4.191,33.548,24.718,8.1,8.76,8.1,108.06,82.55,0.767,1.64,0.372,-1,-0.09,1.96,0.166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,8,144.3,-1,15.59,4.188,33.546,24.722,8.1,8.72,8.1,107.51,82.2,0.784,1.68,0.379,-1,-0.04,1.96,0.1661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,9,146.7,-1,15.45,4.174,33.542,24.75,8.09,8.66,8.13,106.49,82.51,0.769,2.02,0.4409,-1,-0.02,1.97,0.1667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,10,148.89999,-1,15.3,4.159,33.533,24.776,8.09,8.37,8.15,102.59,82.09,0.789,2.29,0.4905,-1,-0.02,1.97,0.1663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,11,151,-1,14.84,4.114,33.513,24.86,8.09,8.27,8.23,100.38,81.89,0.799,2.33,0.4978,-1,0,1.95,0.1654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,12,153.10001,-1,14.67,4.099,33.523,24.904,8.07,8.11,8.26,98.15,82.73,0.759,2.46,0.5211,-1,-0.06,1.95,0.1654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,13,155.7,-1,14.53,4.086,33.524,24.935,8.06,7.88,8.28,95.08,83.47,0.723,1.92,0.4226,-1,0.01,1.96,0.1659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,14,158,-1,14.35,4.068,33.52,24.971,8.05,7.26,8.31,87.31,83.74,0.71,1.67,0.3782,-1,-0.2,1.98,0.1671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,15,159.89999,-1,13.87,4.023,33.52,25.071,8.03,6.65,8.39,79.18,84.94,0.653,1.3,0.3102,-1,-0.23,1.97,0.1667,-1,-1,-1,-1,-1,-1,0.01,-1,5,-1,-1,-1,5,-1,5
Spring,Hyperion,5/5/2016,12:17:00,3306,1,16,161.89999,-1,13.4,3.98,33.529,25.173,8,6.45,8.47,76.1,85.36,0.633,1.13,0.2801,-1,-0.24,2,0.1679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,17,164.2,-1,13.3,3.972,33.536,25.199,7.97,6.48,8.49,76.27,85.87,0.609,1.16,0.2858,-1,-0.24,2.01,0.1686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,18,166.60001,-1,13.27,3.969,33.537,25.207,7.96,6.38,8.5,75,86.64,0.574,0.94,0.2451,-1,-0.25,2.02,0.1693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,19,168.60001,-1,13.17,3.96,33.537,25.225,7.96,6.03,8.51,70.79,86.83,0.565,0.97,0.25,-1,-0.27,2.01,0.1684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,20,170.7,-1,13.06,3.95,33.543,25.253,7.95,5.83,8.53,68.28,86.8,0.566,0.87,0.2326,-1,-0.27,2.04,0.1704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,21,172.5,-1,12.94,3.938,33.538,25.273,7.94,5.77,8.56,67.39,87.01,0.557,0.83,0.2252,-1,-0.26,2.09,0.1729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,22,174.5,-1,12.77,3.922,33.535,25.304,7.93,5.85,8.59,68.09,87.06,0.554,0.83,0.2255,-1,-0.25,2.04,0.1706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,23,176.89999,-1,12.73,3.919,33.537,25.312,7.93,5.81,8.59,67.61,87.26,0.545,0.9,0.2374,-1,-0.26,1.96,0.166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,24,179.10001,-1,12.73,3.919,33.545,25.32,7.93,5.7,8.59,66.31,87.36,0.541,0.87,0.2317,-1,-0.25,1.96,0.1661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,25,181.10001,-1,12.67,3.914,33.543,25.33,7.92,5.66,8.6,65.81,87.44,0.537,0.85,0.2294,-1,-0.25,1.97,0.1666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,26,183.39999,-1,12.55,3.903,33.541,25.351,7.92,5.52,8.63,63.98,87.44,0.537,0.85,0.2281,-1,-0.27,1.93,0.1643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,27,185.8,-1,12.44,3.892,33.542,25.373,7.92,5.32,8.65,61.55,87.47,0.536,0.76,0.2124,-1,-0.27,1.95,0.1654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,28,187.7,-1,12.34,3.884,33.549,25.399,7.91,5.25,8.66,60.53,87.56,0.531,0.73,0.2075,-1,-0.28,1.97,0.1664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,29,189.39999,-1,12.3,3.881,33.553,25.408,7.9,5.22,8.67,60.15,87.68,0.526,0.7,0.2013,-1,-0.28,1.97,0.1667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,30,191.5,-1,12.26,3.877,33.557,25.42,7.9,5.18,8.68,59.69,87.7,0.525,0.67,0.1967,-1,-0.28,1.97,0.1667,-1,-1,-1,-1,-1,-1,0.01,-1,5,-1,-1,-1,5,-1,5
Spring,Hyperion,5/5/2016,12:17:00,3306,1,31,194,-1,12.23,3.875,33.559,25.427,7.9,5.17,8.68,59.48,87.78,0.521,0.69,0.1988,-1,-0.28,1.98,0.1671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,32,196.3,-1,12.21,3.873,33.561,25.433,7.9,5.13,8.69,59.01,87.68,0.526,0.67,0.1964,-1,-0.29,1.98,0.1671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,33,198.3,-1,12.18,3.87,33.562,25.439,7.89,5.07,8.69,58.29,87.64,0.528,0.66,0.1939,-1,-0.29,1.97,0.1667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,34,200.39999,-1,12.14,3.866,33.564,25.449,7.89,5.03,8.7,57.76,87.5,0.534,0.65,0.1918,-1,-0.29,1.98,0.167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,35,202.5,-1,12.1,3.863,33.566,25.458,7.89,4.96,8.71,56.99,87.66,0.527,0.64,0.1908,-1,-0.3,1.97,0.1667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,36,204.2,-1,12.05,3.859,33.567,25.467,7.89,4.88,8.72,55.95,87.69,0.525,0.62,0.1871,-1,-0.3,1.96,0.1662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,37,206.2,-1,11.96,3.851,33.575,25.491,7.88,4.83,8.73,55.25,87.78,0.521,0.59,0.182,-1,-0.3,1.97,0.1664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,38,208.7,-1,11.9,3.846,33.579,25.506,7.88,4.7,8.74,53.73,87.82,0.52,0.56,0.1762,-1,-0.3,1.98,0.1668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,39,211,-1,11.79,3.836,33.585,25.531,7.87,4.5,8.76,51.31,87.84,0.519,0.54,0.1726,-1,-0.31,1.97,0.1662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,40,213.10001,-1,11.64,3.824,33.598,25.568,7.87,4.32,8.79,49.2,87.98,0.512,0.52,0.1679,-1,-0.31,1.98,0.1669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,41,215,-1,11.56,3.818,33.612,25.594,7.86,4.28,8.81,48.55,88.07,0.508,0.46,0.1584,-1,-0.32,2,0.1681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,42,216.89999,-1,11.53,3.816,33.618,25.604,7.85,4.26,8.81,48.3,87.97,0.513,0.44,0.1548,-1,-0.33,2.01,0.1684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,43,218.89999,-1,11.51,3.815,33.621,25.61,7.84,4.23,8.81,47.95,87.94,0.514,0.44,0.1537,-1,-0.32,2.01,0.1688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,44,221,-1,11.46,3.812,33.63,25.626,7.84,4.22,8.82,47.82,87.96,0.513,0.42,0.1499,-1,-0.32,2.02,0.169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,45,223.2,-1,11.45,3.81,33.633,25.631,7.84,4.18,8.83,47.34,87.96,0.513,0.41,0.1484,-1,-0.33,2.02,0.1691,-1,-1,-1,-1,-1,-1,0.01,-1,5,-1,-1,-1,5,-1,5
Spring,Hyperion,5/5/2016,12:17:00,3306,1,46,225.3,-1,11.39,3.806,33.641,25.647,7.84,4.17,8.84,47.16,87.97,0.513,0.4,0.1471,-1,-0.33,2.01,0.1687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,47,227.3,-1,11.35,3.803,33.649,25.662,7.84,4.16,8.84,47.02,88.02,0.51,0.39,0.1448,-1,-0.33,1.99,0.1678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,48,229.3,-1,11.32,3.801,33.652,25.668,7.84,4.14,8.85,46.76,88.07,0.508,0.4,0.1461,-1,-0.32,1.99,0.1677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,49,231.5,-1,11.3,3.799,33.659,25.679,7.84,4.12,8.85,46.58,88.12,0.506,0.37,0.1416,-1,-0.33,2,0.1679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,50,233.8,-1,11.29,3.799,33.661,25.682,7.83,4.08,8.85,46.09,88.11,0.507,0.37,0.1421,-1,-0.34,1.99,0.1674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,51,235.7,-1,11.25,3.796,33.67,25.696,7.83,4,8.86,45.19,88.14,0.505,0.38,0.1428,-1,-0.34,1.99,0.1676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,52,237.39999,-1,11.2,3.793,33.683,25.715,7.83,3.97,8.87,44.76,87.94,0.514,0.35,0.1376,-1,-0.33,1.99,0.1676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,53,239.8,-1,11.18,3.792,33.69,25.724,7.83,3.94,8.87,44.41,88.08,0.507,0.32,0.133,-1,-0.33,2,0.1679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,54,242,-1,11.16,3.79,33.697,25.734,7.83,3.91,8.88,44.03,88.03,0.51,0.31,0.1307,-1,-0.33,2,0.1681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,55,243.8,-1,11.14,3.79,33.7,25.739,7.82,3.87,8.88,43.55,88.05,0.509,0.31,0.1308,-1,-0.34,2.01,0.1688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,56,245.7,-1,11.12,3.788,33.707,25.748,7.82,3.84,8.88,43.19,88.01,0.511,0.31,0.1297,-1,-0.34,2.01,0.1688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,57,247.89999,-1,11.1,3.787,33.714,25.757,7.82,3.83,8.89,43.09,87.87,0.517,0.3,0.1288,-1,-0.34,2.02,0.1691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,58,249.89999,-1,11.09,3.786,33.716,25.76,7.82,3.81,8.89,42.87,87.81,0.52,0.29,0.1272,-1,-0.34,2.02,0.1694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,59,251.60001,-1,11.07,3.785,33.721,25.768,7.82,3.78,8.89,42.5,87.74,0.523,0.3,0.1279,-1,-0.33,2.01,0.1688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,60,253.39999,-1,11.05,3.783,33.728,25.778,7.82,3.77,8.9,42.41,87.74,0.523,0.3,0.1286,-1,-0.33,2.01,0.1688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,61,255.5,-1,11.04,3.783,33.731,25.782,7.82,3.76,8.9,42.21,87.73,0.524,0.31,0.1306,-1,-0.34,2.02,0.169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,62,257.89999,-1,11.02,3.782,33.735,25.788,7.82,3.66,8.9,41.09,87.65,0.527,0.33,0.1338,-1,-0.35,2.01,0.1687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,63,260.10001,-1,10.98,3.78,33.751,25.807,7.81,3.52,8.91,39.58,87.57,0.531,0.29,0.1259,-1,-0.34,2.03,0.1696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,64,262.10001,-1,10.94,3.778,33.766,25.827,7.81,3.33,8.92,37.33,87.38,0.54,0.25,0.1195,-1,-0.33,2.08,0.1725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,65,263.70001,-1,10.87,3.774,33.795,25.862,7.8,3.22,8.93,36.04,87,0.557,0.28,0.1246,-1,-0.35,2.12,0.1749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,66,265.29999,-1,10.8,3.77,33.818,25.892,7.79,3.13,8.94,34.98,86.31,0.589,0.3,0.1287,-1,-0.35,2.1,0.1734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,67,267.20001,-1,10.72,3.766,33.848,25.929,7.78,3.05,8.95,34.06,85.94,0.606,0.24,0.118,-1,-0.34,2.06,0.1717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,68,269.79999,-1,10.64,3.762,33.88,25.968,7.78,2.89,8.97,32.28,85.53,0.625,0.29,0.1271,-1,-0.35,2.08,0.1728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,69,272.5,-1,10.54,3.756,33.923,26.02,7.77,2.7,8.98,30.08,84.68,0.665,0.25,0.1188,-1,-0.36,2.09,0.1733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,70,275,-1,10.45,3.752,33.958,26.063,7.76,2.66,9,29.58,83.84,0.705,0.17,0.1056,-1,-0.36,2.11,0.1744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,71,277.29999,-1,10.42,3.75,33.968,26.075,7.76,2.64,9,29.3,83.51,0.721,0.13,0.0978,-1,-0.37,2.11,0.1741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,72,280.10001,-1,10.41,3.75,33.973,26.081,7.75,2.63,9.01,29.19,83.47,0.723,0.13,0.0978,-1,-0.36,2.11,0.174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,12:17:00,3306,1,73,282.70001,-1,10.4,3.749,33.977,26.086,7.75,2.63,9.01,29.17,82.72,0.759,0.13,0.0973,-1,-0.37,2.11,0.1743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,1,127.6,-1,16.85,4.31,33.56,24.444,8.07,8.28,7.9,104.65,76.61,1.066,2.59,0.5454,-1,0.05,1.86,0.1604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,2,130.3,-1,16.98,4.323,33.562,24.415,8.07,8.26,7.88,104.59,76.66,1.063,2.58,0.5437,-1,0.07,1.89,0.1618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,3,132.60001,-1,16.88,4.312,33.551,24.431,8.07,8.74,7.9,110.47,76.62,1.065,2.66,0.5584,-1,0.07,1.89,0.1622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,4,135,-1,16.53,4.278,33.549,24.511,8.08,8.94,7.95,112.31,76.42,1.076,2.8,0.5827,-1,0.13,1.78,0.1562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,5,137.5,-1,16.26,4.252,33.538,24.563,8.1,8.88,8,110.96,76.47,1.073,3.02,0.6224,-1,0.25,1.78,0.1559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,6,139.8,-1,16,4.226,33.532,24.618,8.1,8.01,8.04,99.54,76.53,1.07,3.77,0.7587,-1,0.24,1.82,0.1582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,7,142.39999,-1,15.08,4.137,33.518,24.811,8.07,7.16,8.19,87.39,75.92,1.102,3.98,0.7968,-1,0.02,1.88,0.1615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,8,145.2,-1,14.52,4.084,33.524,24.938,8.01,7.05,8.28,85.04,77.65,1.012,2.72,0.5677,-1,-0.02,2,0.168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,9,148.2,-1,14.46,4.079,33.529,24.955,7.99,7.01,8.29,84.52,79.09,0.938,2.71,0.5676,-1,-0.04,2,0.1681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:18:00,3201,1,10,150.3,-1,14.45,4.079,33.534,24.959,7.99,7.16,8.29,86.23,80.88,0.849,2.05,0.4459,-1,0.01,2.06,0.1713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:31:00,3202,1,1,116.2,-1,16.47,4.273,33.553,24.527,8.1,8.83,7.96,110.72,79.92,0.897,1.95,0.4276,-1,-0.04,1.79,0.1565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:31:00,3202,1,2,119.2,-1,16.58,4.284,33.559,24.507,8.1,8.79,7.95,110.47,79.67,0.909,1.96,0.4303,-1,-0.04,1.78,0.1557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:31:00,3202,1,3,122.4,-1,16.59,4.284,33.557,24.504,8.1,8.79,7.95,110.49,79.33,0.926,1.95,0.4292,-1,-0.02,1.77,0.1556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:31:00,3202,1,4,125.6,-1,16.53,4.278,33.553,24.514,8.1,8.83,7.96,110.91,79.45,0.92,2.14,0.4622,-1,-0.04,1.78,0.1561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:31:00,3202,1,5,128.3,-1,16.27,4.252,33.535,24.559,8.1,9,8,112.43,79.6,0.913,2.15,0.4651,-1,0.05,1.79,0.1564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:31:00,3202,1,6,130.60001,-1,15.91,4.217,33.534,24.641,8.1,9.1,8.05,112.91,80.99,0.844,2.21,0.4759,-1,0.32,1.83,0.1585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:31:00,3202,1,7,133.10001,-1,15.76,4.203,33.533,24.674,8.1,9.05,8.08,111.99,80.91,0.847,3.63,0.7334,-1,0.45,1.86,0.1604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2016,10:31:00,3202,1,8,135.60001,-1,15.44,4.171,33.521,24.735,8.1,8.46,8.13,104.01,79.37,0.924,4.91,0.9663,-1,0.22,1.9,0.1623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
