Season,Agency,Date,Time,Station ID,Field Rep,Depth(m),Time (s),Descent rate (m/s),Temperature (°C),Conductivity (S/m),Salinity (psu),Density (å-theta),pH,Oxygen (mg/L),SBE DO sat (mg/L),SBE DO sat (%),Transmissivity (%),SBE Beam C,Chl-a (ug/L),Voltage-Chl-a,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L),Voltage-CDOM,Irradiance,Surface Irradiance,Irradiance (% Norm),delta T,Stability (E),Qual_NH3,Ammonia-N (ug/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Summer,Hyperion,8/4/2015,11:53:00,3204,1,23,129.39999,-1,15.24,4.127,33.289,24.602,8.08,8.74,8.17,106.83,82.86,-1,1.24,0.3013,-1,-0.14,0.89,0.1113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,24,131.10001,-1,15.27,4.132,33.305,24.606,8.07,8.73,8.17,106.77,81.91,-1,1.32,0.3145,-1,-0.02,0.89,0.1116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,25,133,-1,14.96,4.1,33.276,24.652,8.08,8.81,8.22,107.04,79.9,-1,2.46,0.5275,-1,0.06,0.96,0.115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,26,133.89999,-1,14.85,4.091,33.294,24.691,8.08,8.75,8.24,106.1,79.02,-1,2.93,0.6144,-1,0.15,0.99,0.1166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,27,135.60001,-1,14.97,4.103,33.296,24.666,8.08,8.46,8.22,102.88,78.91,-1,2.98,0.6237,-1,0.29,0.95,0.116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,28,137.3,-1,14.71,4.076,33.283,24.713,8.08,8.36,8.26,101.07,77.28,-1,5.2,1.0338,-1,0.37,1.09,0.1178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,29,138.39999,-1,14.36,4.043,33.266,24.772,8.07,8.18,8.32,98.23,78.36,-1,4.78,0.9555,-1,0.33,1.24,0.1275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,30,139.89999,-1,14.47,4.054,33.276,24.757,8.05,7.86,8.3,94.59,79.62,-1,4.45,0.8954,-1,0.27,1.54,0.1405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,31,141.5,-1,13.97,4,33.219,24.818,8.04,7.9,8.39,94.05,80.69,-1,3.96,0.8049,-1,0.28,1.59,0.1497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,32,143,-1,13.89,3.994,33.229,24.842,8.03,7.88,8.4,93.67,80.81,-1,4.12,0.834,-1,0.24,1.44,0.1435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,33,144.60001,-1,13.83,3.99,33.237,24.86,8.03,7.79,8.41,92.53,81.03,-1,4.01,0.8142,-1,0.23,1.32,0.1357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,34,145.89999,-1,13.79,3.986,33.24,24.872,8.03,7.73,8.42,91.68,81.58,-1,3.6,0.7373,-1,0.15,1.24,0.1338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,35,146.89999,-1,13.73,3.981,33.247,24.89,8.02,7.62,8.43,90.37,82.27,-1,3.18,0.6593,-1,0.16,1.26,0.1271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,36,148.8,-1,13.64,3.972,33.238,24.901,8.02,7.36,8.45,87.1,82.42,-1,3.18,0.66,-1,0.06,1.53,0.1404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,37,150.7,-1,13.24,3.931,33.197,24.949,8.01,7.35,8.52,86.23,83.1,-1,2.39,0.5139,-1,0.05,1.83,0.1625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,38,151.60001,-1,13.22,3.93,33.207,24.961,8,7.31,8.52,85.76,83.48,-1,2.31,0.4981,-1,-0.03,1.83,0.161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,39,153.2,-1,13.22,3.929,33.204,24.96,7.99,7.24,8.52,84.92,83.71,-1,2.22,0.4812,-1,-0.01,1.77,0.1601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,40,154.8,-1,13.08,3.919,33.227,25.005,7.99,7.26,8.55,84.88,83.8,-1,2.02,0.446,-1,-0.04,1.54,0.1482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,41,156.39999,-1,13.09,3.92,33.232,25.007,7.99,7.28,8.55,85.12,83.75,-1,2.04,0.4488,-1,-0.04,1.48,0.1441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,42,158,-1,13.07,3.921,33.245,25.02,7.99,7.24,8.55,84.7,83.86,-1,2.03,0.4464,-1,-0.08,1.33,0.1392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,43,159.10001,-1,13.1,3.925,33.264,25.03,7.99,7.12,8.54,83.26,84.41,-1,1.86,0.4157,-1,-0.14,1.24,0.1293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,44,160.60001,-1,13.03,3.919,33.265,25.044,7.99,6.97,8.55,81.44,85.01,-1,1.44,0.3385,-1,-0.17,1.41,0.1364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,45,162.39999,-1,12.85,3.901,33.261,25.077,7.98,6.88,8.59,80.09,85.27,-1,1.16,0.2852,-1,-0.2,1.54,0.144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,46,163.89999,-1,12.76,3.894,33.261,25.094,7.97,6.83,8.6,79.35,85.39,-1,0.98,0.2525,-1,-0.2,1.58,0.1476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,47,165,-1,12.72,3.89,33.265,25.106,7.97,6.77,8.61,78.63,85.5,-1,0.85,0.2293,-1,-0.23,1.55,0.1474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,48,166.60001,-1,12.67,3.886,33.269,25.118,7.96,6.63,8.62,76.94,85.53,-1,0.78,0.2155,-1,-0.23,1.52,0.1453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,49,168.39999,-1,12.56,3.877,33.279,25.146,7.96,6.51,8.64,75.36,85.48,-1,0.73,0.2066,-1,-0.22,1.46,0.1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,50,169.7,-1,12.47,3.87,33.294,25.176,7.95,6.47,8.65,74.7,85.44,-1,0.71,0.2023,-1,-0.22,1.34,0.1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,51,170.89999,-1,12.34,3.86,33.309,25.212,7.95,6.47,8.68,74.51,85.38,-1,0.72,0.2035,-1,-0.24,1.29,0.1327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,52,172.2,-1,12.31,3.858,33.318,25.227,7.95,6.38,8.68,73.51,85.15,-1,0.68,0.1966,-1,-0.25,1.27,0.1327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,53,174,-1,12.3,3.857,33.313,25.223,7.94,6.21,8.68,71.54,85.03,-1,0.63,0.1875,-1,-0.25,1.26,0.1314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,54,175.60001,-1,12.13,3.843,33.335,25.274,7.94,6.18,8.71,70.87,84.61,-1,0.61,0.1835,-1,-0.25,1.25,0.1321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,55,176.5,-1,12.09,3.84,33.342,25.286,7.93,6.11,8.72,70.03,84.54,-1,0.57,0.1758,-1,-0.27,1.2,0.1296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,56,178.3,-1,12.03,3.835,33.344,25.298,7.93,5.87,8.73,67.19,84.7,-1,0.52,0.1682,-1,-0.27,1.21,0.1283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,57,180,-1,11.85,3.82,33.359,25.344,7.92,5.78,8.77,65.9,85.22,-1,0.37,0.139,-1,-0.27,1.23,0.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,58,181,-1,11.78,3.815,33.371,25.366,7.91,5.76,8.78,65.58,85.41,-1,0.36,0.1375,-1,-0.28,1.19,0.1281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,59,182.60001,-1,11.69,3.807,33.376,25.387,7.91,5.78,8.79,65.68,85.41,-1,0.38,0.1416,-1,-0.28,1.15,0.1261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,60,184.39999,-1,11.58,3.798,33.385,25.414,7.91,5.73,8.81,65.03,85.51,-1,0.41,0.1474,-1,-0.28,1.1,0.1234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,61,185.7,-1,11.49,3.79,33.392,25.437,7.91,5.68,8.83,64.28,85.38,-1,0.36,0.1379,-1,-0.29,1.12,0.1232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,62,187.2,-1,11.46,3.789,33.404,25.45,7.9,5.57,8.84,63.05,85.14,-1,0.33,0.132,-1,-0.29,1.13,0.1245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,63,188.89999,-1,11.39,3.784,33.415,25.472,7.89,5.38,8.85,60.76,85.11,-1,0.33,0.1313,-1,-0.29,1.12,0.1238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,64,190.2,-1,11.35,3.781,33.425,25.488,7.89,5.19,8.86,58.63,85.03,-1,0.28,0.1238,-1,-0.29,1.13,0.1244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,65,191.3,-1,11.23,3.773,33.456,25.533,7.88,5.12,8.88,57.74,84.61,-1,0.21,0.1103,-1,-0.31,1.17,0.1252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,66,193.3,-1,11.19,3.772,33.475,25.555,7.87,5.04,8.88,56.79,84.1,-1,0.21,0.1101,-1,-0.31,1.18,0.1273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,67,195.2,-1,11.17,3.77,33.479,25.563,7.86,4.99,8.89,56.14,83.97,-1,0.19,0.1066,-1,-0.31,1.19,0.1274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,68,196.10001,-1,11.14,3.769,33.488,25.574,7.86,4.93,8.89,55.44,83.82,-1,0.18,0.1049,-1,-0.31,1.19,0.1277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,69,197.39999,-1,11.13,3.768,33.491,25.578,7.86,4.85,8.89,54.56,83.89,-1,0.17,0.1024,-1,-0.31,1.19,0.1276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,70,199.5,-1,11.02,3.761,33.519,25.62,7.85,4.8,8.91,53.88,84.44,-1,0.16,0.1007,-1,-0.32,1.18,0.1271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,71,201.39999,-1,10.99,3.758,33.528,25.633,7.84,4.76,8.92,53.35,84.24,-1,0.16,0.0999,-1,-0.31,1.2,0.1278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,72,202.39999,-1,10.94,3.755,33.54,25.651,7.84,4.77,8.93,53.39,84.07,-1,0.16,0.0998,-1,-0.31,1.18,0.1276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,73,203.3,-1,10.94,3.755,33.54,25.651,7.84,4.76,8.93,53.35,84.07,-1,0.16,0.0998,-1,-0.32,1.18,0.127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,74,205.60001,-1,10.94,3.756,33.539,25.65,7.84,4.76,8.93,53.32,84.2,-1,0.16,0.0998,-1,-0.32,1.19,0.1275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,75,208.3,-1,10.93,3.754,33.542,25.655,7.84,4.74,8.93,53.03,84.37,-1,0.15,0.0993,-1,-0.32,1.19,0.1273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,76,209.60001,-1,10.9,3.753,33.548,25.664,7.84,4.72,8.93,52.84,84.4,-1,0.15,0.0996,-1,-0.31,1.17,0.1271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,77,211.89999,-1,10.9,3.753,33.55,25.666,7.83,4.64,8.94,51.93,84.35,-1,0.15,0.0988,-1,-0.31,1.18,0.1272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,78,213.89999,-1,10.86,3.75,33.562,25.682,7.83,4.59,8.94,51.37,84.27,-1,0.14,0.0966,-1,-0.32,1.18,0.1271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,11:53:00,3204,1,79,214.89999,-1,10.82,3.748,33.573,25.698,7.83,4.65,8.95,52,84.77,-1,0.11,0.0919,-1,-0.31,1.2,0.1278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,1,116.5,-1,22.74,4.876,33.477,22.852,8,7.32,7.09,103.01,83.32,-1,0.18,0.1045,-1,-0.26,0.29,0.081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,2,121.1,-1,22.69,4.87,33.472,22.862,8,7.22,7.09,101.53,85.24,-1,0.2,0.1089,-1,-0.31,0.31,0.0818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,3,122.7,-1,22.52,4.852,33.466,22.909,8,7.29,7.12,102.19,85.17,-1,0.21,0.1096,-1,-0.31,0.3,0.082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,4,124.4,-1,21.94,4.791,33.435,23.045,8.01,7.59,7.19,105.3,85.75,-1,0.16,0.1001,-1,-0.32,0.29,0.0809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,5,126,-1,20.42,4.632,33.363,23.402,8.02,7.95,7.4,107.25,86.04,-1,0.14,0.0969,-1,-0.31,0.3,0.0812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,6,127.5,-1,19.15,4.512,33.385,23.749,8.03,8.21,7.57,108.19,86.07,-1,0.15,0.0994,-1,-0.31,0.33,0.0826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,7,129.39999,-1,19,4.497,33.39,23.792,8.04,8.27,7.59,108.69,85.75,-1,0.17,0.1032,-1,-0.3,0.35,0.0841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,8,131.10001,-1,18.88,4.485,33.386,23.82,8.04,8.31,7.61,108.94,85.15,-1,0.21,0.1092,-1,-0.29,0.39,0.0854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,9,132.8,-1,18.79,4.477,33.392,23.847,8.04,8.26,7.62,108.23,85.02,-1,0.22,0.1118,-1,-0.29,0.37,0.0855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,10,134.60001,-1,18.65,4.464,33.389,23.879,8.05,8.21,7.64,107.22,84.98,-1,0.24,0.1157,-1,-0.29,0.4,0.0864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,11,136.10001,-1,18.38,4.436,33.372,23.933,8.05,8.19,7.68,106.42,85.01,-1,0.25,0.1182,-1,-0.29,0.4,0.0865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,12,137.7,-1,18.08,4.407,33.375,24.009,8.05,8.24,7.73,106.52,85.28,-1,0.25,0.118,-1,-0.3,0.41,0.0866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,13,139.5,-1,17.37,4.334,33.335,24.151,8.06,8.29,7.84,105.62,85.58,-1,0.25,0.1178,-1,-0.29,0.49,0.0905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,14,140.89999,-1,16.71,4.27,33.32,24.293,8.06,8.33,7.94,104.84,85.6,-1,0.25,0.1167,-1,-0.3,0.52,0.0927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,15,142.2,-1,16.38,4.238,33.311,24.362,8.06,8.41,7.99,105.1,85.7,-1,0.27,0.1219,-1,-0.28,0.58,0.0944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,16,144.10001,-1,16.08,4.209,33.311,24.432,8.06,8.43,8.04,104.74,85.35,-1,0.31,0.128,-1,-0.17,0.64,0.0985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,17,145.8,-1,15.71,4.174,33.305,24.509,8.06,8.46,8.1,104.35,84.84,-1,0.5,0.1634,-1,-0.05,0.74,0.102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,18,147,-1,15.33,4.135,33.283,24.578,8.06,8.47,8.16,103.74,82.46,-1,1.36,0.3221,-1,-0.09,0.82,0.1076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,19,148.60001,-1,15.15,4.118,33.284,24.618,8.06,8.46,8.19,103.22,81.45,-1,1.33,0.3178,-1,-0.1,0.81,0.1085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,20,150.60001,-1,15.1,4.115,33.297,24.637,8.06,8.42,8.2,102.7,82.27,-1,1.29,0.3107,-1,-0.01,0.82,0.1084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,21,152.39999,-1,15.1,4.115,33.301,24.641,8.06,8.3,8.2,101.22,82.32,-1,1.52,0.3518,-1,0.12,0.84,0.1093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,22,153.3,-1,15.05,4.11,33.299,24.65,8.06,8.25,8.2,100.51,81.97,-1,1.99,0.4394,-1,0.11,0.87,0.1097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,23,154.8,-1,14.89,4.095,33.299,24.685,8.06,8.2,8.23,99.48,81.51,-1,2.5,0.5337,-1,0.14,0.9,0.1121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,24,156.5,-1,14.72,4.078,33.293,24.718,8.06,8.14,8.26,98.46,81.69,-1,2.67,0.5646,-1,0.16,0.9,0.1127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,25,157.8,-1,14.62,4.069,33.291,24.737,8.05,8.1,8.28,97.74,81.91,-1,2.8,0.5902,-1,0.18,0.9,0.113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,26,159.3,-1,14.53,4.06,33.286,24.754,8.05,8.02,8.29,96.59,81.8,-1,2.99,0.6246,-1,0.2,0.91,0.1126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,27,160.89999,-1,14.46,4.054,33.286,24.767,8.05,7.98,8.3,96.01,82.3,-1,3.11,0.6468,-1,0.24,0.92,0.114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,28,162.3,-1,14.36,4.044,33.281,24.784,8.04,7.98,8.32,95.78,82.1,-1,3.34,0.6887,-1,0.24,0.93,0.1134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,29,163.7,-1,14.25,4.032,33.272,24.801,8.04,7.97,8.34,95.46,81.65,-1,3.52,0.7231,-1,0.22,0.95,0.1157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,30,165.10001,-1,14.21,4.028,33.271,24.809,8.04,7.92,8.35,94.83,81.74,-1,3.59,0.735,-1,0.23,0.94,0.1147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,31,166.5,-1,14.18,4.026,33.269,24.812,8.04,7.84,8.35,93.86,81.97,-1,3.56,0.7306,-1,0.2,0.96,0.115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,32,167.7,-1,14.14,4.021,33.263,24.817,8.04,7.77,8.36,92.93,82.1,-1,3.56,0.7294,-1,0.17,1.05,0.1171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,33,169.39999,-1,13.93,4,33.245,24.846,8.03,7.7,8.4,91.59,82.29,-1,3.34,0.69,-1,0.07,1.38,0.1329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,34,171,-1,13.84,3.991,33.243,24.863,8.02,7.57,8.41,89.96,82.67,-1,2.88,0.6043,-1,0.03,1.56,0.1439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,35,171.89999,-1,13.79,3.986,33.239,24.871,8.02,7.56,8.42,89.7,83.39,-1,2.42,0.5183,-1,0.04,1.65,0.1497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/4/2015,12:11:00,3205,1,36,173.60001,-1,13.65,3.973,33.236,24.897,8.01,7.51,8.45,88.88,83.57,-1,2.42,0.5193,-1,-0.04,1.66,0.1519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
